1757758357291994624,0.00010,-0.00024,-0.00038,0.61612,-0.78764,-0.00237,-0.00297,0.00181,-0.00098,-0.00036,
1757758357425397504,0.00016,-0.00035,-0.00049,0.61615,-0.78762,-0.00241,-0.00298,0.00101,-0.00253,0.00148,
1757758357558799616,0.00022,-0.00037,-0.00050,0.61612,-0.78764,-0.00240,-0.00296,0.00087,-0.00225,0.00141,
1757758357692212480,0.00014,-0.00031,-0.00026,0.61606,-0.78769,-0.00236,-0.00295,0.00137,-0.00207,0.00010,
1757758357825617408,0.00023,-0.00034,-0.00017,0.61604,-0.78771,-0.00240,-0.00293,0.00181,-0.00150,0.00199,
1757758357959021312,0.00013,-0.00042,-0.00021,0.61606,-0.78769,-0.00237,-0.00296,0.00113,-0.00264,0.00064,
1757758358092424704,0.00036,-0.00045,-0.00055,0.61607,-0.78768,-0.00239,-0.00290,0.00150,-0.00209,-0.00006,
1757758358225827328,0.00021,-0.00040,-0.00021,0.61605,-0.78770,-0.00238,-0.00294,0.00061,-0.00157,0.00171,
1757758358359229440,0.00024,-0.00043,-0.00039,0.61606,-0.78769,-0.00237,-0.00290,0.00111,-0.00251,0.00029,
1757758358492630784,0.00008,-0.00024,-0.00023,0.61603,-0.78771,-0.00233,-0.00293,-0.00010,-0.00038,-0.00106,
1757758358626030848,0.00029,-0.00036,-0.00026,0.61607,-0.78768,-0.00235,-0.00287,0.00223,-0.00203,0.00080,
1757758358759433984,0.00030,-0.00034,-0.00043,0.61608,-0.78767,-0.00238,-0.00288,-0.00049,-0.00047,0.00012,
1757758358892838144,0.00022,-0.00019,-0.00025,0.61605,-0.78770,-0.00234,-0.00286,0.00078,0.00058,-0.00026,
1757758359026241792,0.00025,-0.00025,-0.00052,0.61612,-0.78765,-0.00235,-0.00287,0.00054,-0.00088,0.00053,
1757758359159644672,0.00025,-0.00027,-0.00034,0.61609,-0.78766,-0.00235,-0.00287,0.00019,-0.00093,0.00068,
1757758359293046784,0.00021,-0.00030,-0.00052,0.61611,-0.78765,-0.00235,-0.00291,-0.00089,-0.00071,0.00021,
1757758359426448128,0.00027,-0.00026,-0.00050,0.61610,-0.78766,-0.00236,-0.00288,0.00049,-0.00071,0.00043,
1757758359559848704,0.00033,-0.00036,-0.00048,0.61612,-0.78765,-0.00238,-0.00287,0.00108,-0.00166,0.00087,
1757758359693249024,0.00020,-0.00028,-0.00031,0.61608,-0.78767,-0.00235,-0.00290,0.00009,-0.00070,0.00035,
1757758359826652160,0.00015,-0.00021,-0.00022,0.61605,-0.78770,-0.00233,-0.00288,0.00120,-0.00103,-0.00040,
1757758359960054272,0.00007,-0.00025,-0.00016,0.61608,-0.78768,-0.00232,-0.00295,-0.00133,-0.00096,0.00096,
1757758360093456384,0.00033,-0.00029,-0.00015,0.61608,-0.78768,-0.00238,-0.00287,0.00047,-0.00123,0.00087,
1757758360226857216,0.00011,-0.00031,-0.00005,0.61605,-0.78770,-0.00234,-0.00293,-0.00219,-0.00049,0.00096,
1757758360360257536,-0.00018,-0.00040,0.00013,0.61604,-0.78771,-0.00231,-0.00304,-0.00279,-0.00085,0.00196,
1757758360493657088,0.00033,-0.00038,-0.00016,0.61605,-0.78770,-0.00239,-0.00288,-0.00017,-0.00158,0.00184,
1757758360627056128,0.00005,-0.00025,0.00017,0.61600,-0.78774,-0.00233,-0.00294,-0.00127,-0.00019,0.00032,
1757758360760464640,0.00030,-0.00031,0.00025,0.61597,-0.78776,-0.00235,-0.00285,0.00159,-0.00103,0.00104,
1757758360893882368,0.00051,-0.00039,-0.00006,0.61602,-0.78772,-0.00241,-0.00282,0.00040,-0.00138,0.00163,
1757758361027299840,0.00050,-0.00033,0.00003,0.61598,-0.78775,-0.00240,-0.00280,0.00041,-0.00007,0.00029,
1757758361160716800,0.00042,-0.00031,-0.00006,0.61597,-0.78776,-0.00238,-0.00281,-0.00047,-0.00045,0.00204,
1757758361294133760,0.00034,-0.00041,-0.00007,0.61596,-0.78777,-0.00235,-0.00283,-0.00022,-0.00127,0.00103,
1757758361427549952,0.00024,-0.00033,0.00002,0.61584,-0.78786,-0.00230,-0.00282,-0.00142,-0.00003,-0.00000,
1757758361560965632,0.00039,-0.00034,0.00006,0.61580,-0.78789,-0.00229,-0.00271,0.00158,-0.00092,0.00079,
1757758361694374400,0.00045,-0.00045,-0.00012,0.61579,-0.78790,-0.00227,-0.00267,0.00190,-0.00096,0.00037,
1757758361827863296,0.00054,-0.00039,-0.00004,0.61570,-0.78797,-0.00228,-0.00263,0.00129,-0.00051,0.00126,
1757758361961355264,0.00064,-0.00043,-0.00008,0.61566,-0.78800,-0.00230,-0.00259,0.00074,-0.00143,0.00083,
1757758362094850304,0.00051,-0.00046,-0.00006,0.61563,-0.78803,-0.00224,-0.00259,-0.00088,-0.00177,0.00048,
1757758362228348672,0.00059,-0.00031,-0.00009,0.61555,-0.78809,-0.00222,-0.00250,0.00105,0.00017,-0.00014,
1757758362361850112,0.00051,-0.00033,-0.00015,0.61551,-0.78812,-0.00216,-0.00248,0.00141,-0.00068,0.00099,
1757758362495354624,0.00046,-0.00044,-0.00014,0.61545,-0.78817,-0.00213,-0.00249,-0.00090,-0.00167,0.00082,
1757758362628862720,0.00070,-0.00033,-0.00014,0.61538,-0.78822,-0.00215,-0.00238,0.00152,-0.00034,0.00033,
1757758362762331904,0.00054,-0.00038,-0.00018,0.61535,-0.78825,-0.00210,-0.00240,-0.00185,0.00054,0.00163,
1757758362895744000,0.00090,-0.00047,-0.00016,0.61530,-0.78829,-0.00212,-0.00225,0.00176,-0.00031,0.00188,
1757758363029156096,0.00071,-0.00036,-0.00013,0.61517,-0.78839,-0.00206,-0.00226,-0.00009,-0.00027,-0.00004,
1757758363162567680,0.00060,-0.00039,0.00002,0.61509,-0.78845,-0.00201,-0.00227,0.00025,-0.00072,0.00176,
1757758363295978752,0.00069,-0.00044,-0.00013,0.61509,-0.78845,-0.00198,-0.00218,0.00103,-0.00072,0.00034,
1757758363429389568,0.00067,-0.00045,-0.00031,0.61500,-0.78852,-0.00193,-0.00214,-0.00035,-0.00047,0.00067,
1757758363562799616,0.00053,-0.00042,-0.00015,0.61490,-0.78860,-0.00189,-0.00213,0.00055,-0.00092,0.00112,
1757758363696210688,0.00046,-0.00045,-0.00009,0.61479,-0.78868,-0.00181,-0.00208,0.00078,-0.00120,0.00109,
1757758363829617664,0.00046,-0.00048,-0.00021,0.61473,-0.78873,-0.00175,-0.00200,0.00049,-0.00163,0.00057,
1757758363963024128,0.00076,-0.00045,0.00001,0.61462,-0.78882,-0.00179,-0.00188,0.00227,-0.00129,0.00041,
1757758364096430080,0.00083,-0.00047,0.00004,0.61452,-0.78890,-0.00175,-0.00179,0.00115,-0.00079,0.00103,
1757758364229835776,0.00058,-0.00046,0.00002,0.61446,-0.78894,-0.00165,-0.00178,0.00003,-0.00192,0.00015,
1757758364363240704,0.00043,-0.00043,-0.00010,0.61441,-0.78898,-0.00156,-0.00176,-0.00037,-0.00047,-0.00042,
1757758364496645120,0.00070,-0.00041,-0.00050,0.61452,-0.78890,-0.00168,-0.00176,0.00107,-0.00057,-0.00144,
1757758364630049280,0.00034,-0.00039,0.00008,0.61436,-0.78902,-0.00159,-0.00183,-0.00337,0.00085,0.00372,
1757758364763457792,0.00032,-0.00030,-0.00008,0.61438,-0.78901,-0.00159,-0.00184,-0.00035,0.00017,-0.00090,
1757758364896873984,0.00041,-0.00035,-0.00024,0.61443,-0.78897,-0.00161,-0.00183,-0.00035,-0.00005,-0.00082,
1757758365030290176,0.00056,-0.00043,-0.00016,0.61442,-0.78898,-0.00165,-0.00180,0.00067,-0.00100,0.00065,
1757758365163706368,0.00033,-0.00027,-0.00030,0.61444,-0.78896,-0.00161,-0.00186,-0.00185,0.00119,-0.00198,
1757758365297122304,0.00058,-0.00038,-0.00047,0.61450,-0.78891,-0.00164,-0.00177,0.00208,-0.00142,-0.00077,
1757758365430538496,0.00060,-0.00043,-0.00029,0.61447,-0.78894,-0.00166,-0.00179,-0.00062,-0.00019,0.00147,
1757758365563954432,0.00049,-0.00034,-0.00039,0.61447,-0.78894,-0.00164,-0.00182,-0.00094,0.00049,-0.00084,
1757758365697370880,0.00050,-0.00032,-0.00039,0.61447,-0.78894,-0.00168,-0.00186,0.00073,-0.00055,-0.00007,
1757758365830781184,0.00047,-0.00040,-0.00031,0.61447,-0.78894,-0.00166,-0.00185,0.00025,-0.00127,-0.00001,
1757758365964190976,0.00051,-0.00035,-0.00014,0.61441,-0.78898,-0.00166,-0.00183,0.00037,-0.00032,0.00121,
1757758366097600000,0.00063,-0.00036,0.00004,0.61436,-0.78902,-0.00167,-0.00178,0.00000,-0.00012,0.00068,
1757758366231008768,0.00051,-0.00035,-0.00037,0.61449,-0.78892,-0.00165,-0.00182,-0.00097,-0.00048,-0.00315,
1757758366364417280,0.00044,-0.00033,-0.00025,0.61445,-0.78895,-0.00164,-0.00185,-0.00042,-0.00017,0.00179,
1757758366497825024,0.00054,-0.00031,-0.00069,0.61459,-0.78884,-0.00168,-0.00183,0.00008,0.00060,-0.00347,
1757758366631232768,0.00048,-0.00033,-0.00034,0.61448,-0.78893,-0.00167,-0.00187,-0.00126,-0.00051,0.00281,
1757758366764640768,0.00025,-0.00029,-0.00022,0.61443,-0.78897,-0.00159,-0.00188,-0.00226,0.00024,0.00091,
1757758366898049280,0.00049,-0.00024,-0.00030,0.61449,-0.78892,-0.00167,-0.00185,0.00104,0.00018,-0.00101,
1757758367031457536,0.00028,-0.00034,-0.00037,0.61451,-0.78891,-0.00163,-0.00192,-0.00217,-0.00070,0.00040,
1757758367164865024,0.00058,-0.00038,-0.00009,0.61442,-0.78898,-0.00170,-0.00184,0.00144,-0.00121,0.00253,
1757758367298272256,0.00055,-0.00029,-0.00009,0.61440,-0.78899,-0.00169,-0.00186,-0.00060,0.00091,-0.00068,
1757758367431678976,0.00058,-0.00038,-0.00040,0.61451,-0.78890,-0.00168,-0.00183,0.00018,-0.00081,-0.00195,
1757758367565085184,0.00068,-0.00039,-0.00046,0.61453,-0.78889,-0.00173,-0.00184,0.00063,-0.00023,0.00023,
1757758367698490112,0.00032,-0.00026,-0.00028,0.61446,-0.78894,-0.00164,-0.00190,-0.00265,-0.00025,0.00162,
1757758367831899648,0.00040,-0.00033,-0.00038,0.61451,-0.78890,-0.00165,-0.00188,0.00042,-0.00092,-0.00108,
1757758367965308928,0.00054,-0.00038,-0.00052,0.61458,-0.78885,-0.00168,-0.00185,0.00112,-0.00174,-0.00108,
1757758368098717184,0.00025,-0.00035,-0.00037,0.61452,-0.78890,-0.00163,-0.00193,-0.00193,-0.00045,0.00113,
1757758368232125184,0.00030,-0.00038,-0.00046,0.61455,-0.78887,-0.00164,-0.00191,0.00040,-0.00082,-0.00096,
1757758368365532928,0.00062,-0.00033,-0.00041,0.61455,-0.78888,-0.00172,-0.00186,0.00150,0.00007,-0.00024,
1757758368498940160,0.00067,-0.00042,-0.00056,0.61460,-0.78883,-0.00172,-0.00183,-0.00047,-0.00138,-0.00084,
1757758368632346880,0.00046,-0.00041,-0.00062,0.61462,-0.78882,-0.00166,-0.00186,-0.00251,-0.00050,-0.00023,
1757758368765754112,0.00052,-0.00035,-0.00011,0.61446,-0.78894,-0.00166,-0.00184,0.00025,0.00016,0.00249,
1757758368899161856,0.00066,-0.00042,-0.00024,0.61453,-0.78889,-0.00173,-0.00185,0.00043,-0.00075,-0.00087,
1757758369032569344,0.00042,-0.00038,-0.00051,0.61459,-0.78884,-0.00164,-0.00186,-0.00240,-0.00011,-0.00112,
1757758369165976320,0.00055,-0.00036,-0.00054,0.61460,-0.78884,-0.00171,-0.00188,0.00082,-0.00026,0.00023,
1757758369299383040,0.00053,-0.00029,-0.00036,0.61452,-0.78890,-0.00170,-0.00187,-0.00056,-0.00000,0.00134,
1757758369432788736,0.00074,-0.00037,-0.00051,0.61458,-0.78885,-0.00174,-0.00182,0.00118,-0.00068,-0.00109,
1757758369566194176,0.00051,-0.00037,-0.00048,0.61460,-0.78883,-0.00170,-0.00189,-0.00239,-0.00002,0.00065,
1757758369699598080,0.00046,-0.00034,-0.00046,0.61456,-0.78886,-0.00168,-0.00188,-0.00040,-0.00016,0.00025,
1757758369833010688,0.00071,-0.00037,-0.00053,0.61460,-0.78883,-0.00177,-0.00187,0.00205,-0.00091,-0.00064,
1757758369966423040,0.00072,-0.00034,-0.00041,0.61456,-0.78886,-0.00177,-0.00185,-0.00021,-0.00035,0.00113,
1757758370099835136,0.00050,-0.00029,-0.00031,0.61452,-0.78889,-0.00170,-0.00190,-0.00188,-0.00046,-0.00017,
1757758370233246720,0.00075,-0.00036,-0.00026,0.61453,-0.78889,-0.00177,-0.00185,0.00195,-0.00204,0.00046,
1757758370366658304,0.00071,-0.00032,-0.00043,0.61457,-0.78886,-0.00175,-0.00185,-0.00032,-0.00005,-0.00115,
1757758370500069120,0.00062,-0.00034,-0.00039,0.61457,-0.78886,-0.00173,-0.00187,-0.00117,-0.00020,0.00030,
1757758370633479936,0.00064,-0.00032,-0.00045,0.61458,-0.78885,-0.00175,-0.00187,0.00010,-0.00026,-0.00096,
1757758370766896384,0.00052,-0.00037,-0.00020,0.61452,-0.78890,-0.00167,-0.00186,-0.00173,-0.00085,0.00115,
1757758370900327936,0.00088,-0.00039,-0.00025,0.61454,-0.78888,-0.00178,-0.00181,0.00248,-0.00055,-0.00042,
1757758371033760256,0.00076,-0.00035,-0.00060,0.61465,-0.78880,-0.00176,-0.00184,-0.00053,-0.00008,-0.00224,
1757758371167193344,0.00054,-0.00031,-0.00063,0.61465,-0.78880,-0.00172,-0.00190,-0.00219,0.00006,-0.00011,
1757758371300627200,0.00063,-0.00033,-0.00042,0.61459,-0.78884,-0.00173,-0.00187,0.00025,-0.00107,0.00118,
1757758371434061824,0.00079,-0.00033,-0.00026,0.61454,-0.78888,-0.00180,-0.00187,0.00100,-0.00028,0.00080,
1757758371567496960,0.00063,-0.00030,-0.00053,0.61463,-0.78881,-0.00173,-0.00187,-0.00143,0.00015,-0.00133,
1757758371700934144,0.00067,-0.00036,-0.00053,0.61464,-0.78880,-0.00176,-0.00189,-0.00017,-0.00061,-0.00023,
1757758371834364416,0.00080,-0.00032,-0.00036,0.61457,-0.78886,-0.00177,-0.00184,0.00114,-0.00017,0.00098,
1757758371967795200,0.00074,-0.00032,-0.00038,0.61458,-0.78885,-0.00178,-0.00187,-0.00060,0.00003,0.00001,
1757758372101226496,0.00097,-0.00034,0.00017,0.61443,-0.78896,-0.00179,-0.00177,0.00174,-0.00092,0.00347,
1757758372234658560,0.00077,-0.00025,-0.00020,0.61452,-0.78889,-0.00178,-0.00184,-0.00160,0.00026,-0.00329,
1757758372368090880,0.00081,-0.00028,-0.00029,0.61455,-0.78887,-0.00178,-0.00185,-0.00011,-0.00079,-0.00017,
1757758372501523968,0.00065,-0.00028,-0.00052,0.61464,-0.78881,-0.00176,-0.00189,-0.00189,-0.00049,-0.00178,
1757758372634957312,0.00077,-0.00024,-0.00032,0.61456,-0.78886,-0.00180,-0.00188,0.00045,-0.00057,0.00184,
1757758372768386048,0.00057,-0.00034,-0.00024,0.61457,-0.78886,-0.00172,-0.00190,-0.00219,-0.00125,-0.00017,
1757758372901804032,0.00087,-0.00031,-0.00032,0.61459,-0.78884,-0.00180,-0.00185,0.00194,-0.00046,-0.00069,
1757758373035221504,0.00073,-0.00024,-0.00025,0.61454,-0.78888,-0.00179,-0.00189,-0.00169,-0.00010,0.00040,
1757758373168639232,0.00061,-0.00025,-0.00019,0.61455,-0.78888,-0.00176,-0.00191,-0.00146,-0.00064,0.00016,
1757758373302056448,0.00051,-0.00037,-0.00016,0.61458,-0.78885,-0.00168,-0.00190,-0.00143,-0.00085,0.00003,
1757758373435474176,0.00075,-0.00030,-0.00049,0.61464,-0.78880,-0.00179,-0.00188,0.00126,-0.00042,-0.00208,
1757758373568891392,0.00079,-0.00038,-0.00002,0.61451,-0.78890,-0.00176,-0.00185,0.00023,-0.00101,0.00429,
1757758373702308352,0.00084,-0.00042,-0.00018,0.61459,-0.78884,-0.00176,-0.00182,0.00019,-0.00102,-0.00158,
1757758373835725056,0.00074,-0.00033,0.00017,0.61445,-0.78895,-0.00176,-0.00186,-0.00099,0.00063,0.00231,
1757758373969142016,0.00093,-0.00045,-0.00025,0.61461,-0.78883,-0.00180,-0.00182,0.00094,-0.00110,-0.00312,
1757758374102558208,0.00066,-0.00043,-0.00048,0.61467,-0.78878,-0.00172,-0.00186,-0.00214,-0.00053,-0.00089,
1757758374235974400,0.00062,-0.00038,-0.00002,0.61451,-0.78891,-0.00172,-0.00189,-0.00012,-0.00098,0.00307,
1757758374369390848,0.00084,-0.00029,0.00013,0.61445,-0.78895,-0.00177,-0.00182,0.00130,0.00022,0.00026,
1757758374502806784,0.00086,-0.00043,-0.00035,0.61461,-0.78883,-0.00178,-0.00184,-0.00022,-0.00163,-0.00304,
1757758374636222464,0.00101,-0.00055,-0.00059,0.61467,-0.78878,-0.00179,-0.00178,0.00095,-0.00175,-0.00063,
1757758374769638656,0.00147,-0.00073,-0.00049,0.61467,-0.78878,-0.00187,-0.00164,0.00841,-0.00443,-0.00269,
1757758374903055104,0.00127,-0.00062,-0.00059,0.61470,-0.78876,-0.00173,-0.00157,0.00249,-0.00181,-0.00431,
1757758375036471552,0.00116,-0.00108,-0.00152,0.61498,-0.78854,-0.00165,-0.00157,0.00120,-0.00390,-0.00597,
1757758375169888256,0.00124,-0.00112,-0.00133,0.61483,-0.78866,-0.00170,-0.00159,0.00088,-0.00106,0.00120,
1757758375303304448,0.00134,-0.00115,-0.00134,0.61483,-0.78866,-0.00170,-0.00155,0.00063,-0.00139,-0.00064,
1757758375436720640,0.00134,-0.00114,-0.00124,0.61480,-0.78868,-0.00172,-0.00157,-0.00031,-0.00095,0.00087,
1757758375570136832,0.00145,-0.00121,-0.00112,0.61475,-0.78871,-0.00182,-0.00161,0.00131,-0.00142,0.00053,
1757758375703552512,0.00170,-0.00136,-0.00181,0.61499,-0.78853,-0.00190,-0.00157,0.00121,-0.00237,-0.00497,
1757758375836969472,0.00198,-0.00119,-0.00227,0.61511,-0.78844,-0.00199,-0.00154,0.00011,-0.00022,-0.00250,
1757758375970386176,0.00225,-0.00131,-0.00275,0.61530,-0.78829,-0.00205,-0.00148,0.00063,-0.00227,-0.00251,
1757758376103802624,0.00204,-0.00114,-0.00234,0.61520,-0.78836,-0.00203,-0.00156,-0.00113,-0.00066,0.00314,
1757758376237219328,0.00199,-0.00091,-0.00170,0.61501,-0.78852,-0.00200,-0.00156,0.00002,0.00090,0.00402,
1757758376370635520,0.00200,-0.00075,-0.00140,0.61490,-0.78860,-0.00205,-0.00159,-0.00091,-0.00068,0.00129,
1757758376504051456,0.00193,-0.00077,-0.00153,0.61495,-0.78856,-0.00205,-0.00162,-0.00077,-0.00139,-0.00030,
1757758376637467648,0.00203,-0.00061,-0.00127,0.61476,-0.78871,-0.00178,-0.00181,0.00230,-0.00125,0.00233,
1757758376770886656,0.00213,-0.00070,-0.00115,0.61501,-0.78852,-0.00182,-0.00173,0.00121,-0.00017,0.00003,
1757758376904314624,0.00215,-0.00069,-0.00177,0.61515,-0.78840,-0.00028,-0.00273,0.00711,-0.00174,-0.00348,
1757758377037742592,0.00959,-0.00005,0.00189,0.61415,-0.78894,0.01462,-0.01328,0.05131,0.00704,0.02520,
1757758377171171328,0.01358,0.00127,0.00420,0.61318,-0.78941,0.02198,-0.01884,0.02778,0.01064,0.01259,
1757758377304600320,0.01867,0.00382,0.00681,0.61540,-0.78714,0.03025,-0.02803,0.06252,0.05107,0.02361,
1757758377438029824,0.03651,0.01619,0.00939,0.61251,-0.78769,0.05164,-0.04135,0.19036,0.11136,0.00931,
1757758377571459840,0.06958,0.02787,0.00819,0.60876,-0.78522,0.08956,-0.06937,0.28337,0.03764,0.01101,
1757758377704889856,0.11346,0.02517,0.00859,0.61331,-0.77096,0.13631,-0.10437,0.32142,-0.06437,-0.00008,
1757758377838230016,0.15980,0.00816,0.01107,0.62093,-0.74974,0.18122,-0.13965,0.34907,-0.17507,0.00004,
1757758377972145408,0.20706,-0.02227,0.01407,0.60844,-0.73691,0.23327,-0.17987,0.35349,-0.28656,-0.00006,
1757758378106072832,0.24637,-0.06344,0.00383,0.58698,-0.72532,0.28675,-0.21713,0.28458,-0.37010,-0.00877,
1757758378240013312,0.27606,-0.11229,0.00956,0.56691,-0.70848,0.33361,-0.25568,0.19853,-0.38371,-0.00210,
1757758378373966592,0.29391,-0.15872,0.00745,0.54892,-0.68996,0.37565,-0.28552,0.10132,-0.36536,0.00552,
1757758378507933184,0.30000,-0.20174,0.00488,0.53316,-0.67181,0.40888,-0.31181,0.02964,-0.31743,0.00065,
1757758378641912576,0.29181,-0.24022,0.00630,0.51716,-0.65740,0.43477,-0.33369,-0.07667,-0.29015,0.00584,
1757758378775904256,0.18645,-0.23044,-0.00277,0.50799,-0.63911,0.46233,-0.34602,-0.19961,-0.18485,0.00035,
1757758378909697024,0.15232,-0.24926,-0.00197,-0.49927,0.62520,-0.47797,0.36249,-0.29346,-0.14674,-0.00075,
1757758379043070976,0.11286,-0.25389,-0.00254,-0.49051,0.61273,-0.49319,0.37513,-0.33888,-0.08080,0.00111,
1757758379176443648,0.06191,-0.26522,-0.00197,-0.48398,0.60738,-0.50190,0.38072,-0.41765,-0.05837,-0.00002,
1757758379309814528,0.00160,-0.26622,-0.00740,-0.48185,0.60155,-0.50681,0.38614,-0.45455,-0.01664,-0.00632,
1757758379443183872,-0.05486,-0.26645,-0.00885,-0.48176,0.60209,-0.50640,0.38594,-0.47908,-0.00831,0.00226,
1757758379576551680,-0.12368,-0.28250,-0.00785,-0.48891,0.60952,-0.49470,0.38042,-0.46891,-0.00098,0.00140,
1757758379709917952,-0.19980,-0.29852,-0.01148,-0.49342,0.61549,-0.48817,0.37336,-0.47792,-0.01863,0.00571,
1757758379843215104,-0.26325,-0.31885,-0.01493,0.50247,-0.62434,0.47535,-0.36300,-0.45252,-0.01302,0.00275,
1757758379976874240,-0.31338,-0.32849,-0.01846,0.51126,-0.63074,0.46260,-0.35608,-0.40853,0.01407,-0.00282,
1757758380110539008,-0.34753,-0.32297,-0.01698,0.51418,-0.63354,0.45841,-0.35230,-0.31776,0.11269,-0.00756,
1757758380244209408,-0.37330,-0.31608,-0.01679,0.51463,-0.63316,0.45902,-0.35151,-0.24577,0.21813,0.00329,
1757758380377885696,-0.39046,-0.29627,-0.01704,0.51433,-0.63392,0.45947,-0.35000,-0.12714,0.30544,0.00303,
1757758380511566848,-0.39434,-0.25223,-0.01475,0.51155,-0.63260,0.46246,-0.35251,0.01287,0.34623,-0.00250,
1757758380645254144,-0.38164,-0.21158,-0.01593,0.50517,-0.62370,0.47374,-0.36245,0.10747,0.35082,0.00478,
1757758380778946816,-0.35691,-0.17166,-0.01347,-0.49693,0.62017,-0.48320,0.36739,0.20740,0.33492,-0.00842,
1757758380912560640,-0.32497,-0.13488,-0.01319,-0.49662,0.61910,-0.48326,0.36952,0.25084,0.29657,0.00650,
1757758381045905664,-0.28564,-0.10040,-0.01258,-0.49419,0.62117,-0.48404,0.36827,0.29655,0.22491,-0.00442,
1757758381179247616,-0.24404,-0.07642,-0.01192,-0.49081,0.61838,-0.48877,0.37122,0.30467,0.15529,-0.00550,
1757758381312587264,-0.20310,-0.06295,-0.01133,-0.49180,0.62085,-0.48656,0.36869,0.26293,0.13067,-0.00006,
1757758381445924096,-0.17125,-0.04836,-0.00968,-0.49682,0.63028,-0.47579,0.35991,0.21374,0.10604,0.00475,
1757758381579257856,-0.14626,-0.03332,-0.00772,0.50009,-0.63600,0.46879,-0.35446,0.18083,0.09156,-0.00036,
1757758381712589824,-0.12257,-0.02068,-0.00656,0.50165,-0.63946,0.46498,-0.35105,0.15535,0.07869,0.00065,
1757758381845887744,-0.10198,-0.01008,-0.00606,0.50248,-0.64151,0.46286,-0.34890,0.12791,0.07571,0.00529,
1757758381979328000,-0.08711,-0.00167,-0.00611,0.50335,-0.64280,0.46119,-0.34750,0.10011,0.05782,-0.00143,
1757758382112768000,-0.07430,0.00264,-0.00550,0.50417,-0.64405,0.45963,-0.34606,0.07055,0.03941,-0.00104,
1757758382246207488,-0.06708,0.00592,-0.00538,0.50458,-0.64482,0.45862,-0.34536,0.03986,0.02149,-0.00098,
1757758382379646976,-0.06352,0.00772,-0.00543,0.50468,-0.64511,0.45839,-0.34497,0.00937,0.00626,-0.00217,
1757758382513086208,-0.06317,0.00734,-0.00616,0.50577,-0.64476,0.45748,-0.34523,-0.00190,0.00312,-0.00221,
1757758382646525440,-0.06300,0.00698,-0.00633,0.50559,-0.64524,0.45747,-0.34461,0.00035,0.00137,-0.00155,
1757758382779964416,-0.06324,0.00683,-0.00636,0.50604,-0.64494,0.45716,-0.34493,0.00079,0.00135,-0.00255,
1757758382913389568,-0.06312,0.00661,-0.00656,0.50592,-0.64511,0.45723,-0.34470,-0.00273,-0.00087,-0.00153,
1757758383046726400,-0.06314,0.00658,-0.00658,0.50595,-0.64511,0.45715,-0.34477,-0.00048,0.00031,-0.00222,
