1757828380992634368,0.32581,-0.14907,0.45464,0.58502,-0.71547,0.29871,-0.23798,
1757828381263358720,0.33866,-0.13582,0.48046,0.59376,-0.70874,0.29632,-0.23945,
1757828381396616704,0.34307,-0.13174,0.49400,0.59702,-0.70807,0.29060,-0.24034,
1757828381663116032,0.36029,-0.12671,0.51609,0.59612,-0.71746,0.28107,-0.22560,
1757828381929592064,0.37294,-0.11549,0.54553,0.59293,-0.72809,0.26954,-0.21371,
1757828382062821888,0.37558,-0.10121,0.56040,0.59567,-0.73159,0.25950,-0.20642,
1757828382196045312,0.37435,-0.08637,0.57496,0.60819,-0.72198,0.25529,-0.20900,
1757828382329285888,0.37672,-0.06636,0.58911,0.61616,-0.71372,0.25675,-0.21221,
1757828382462610688,0.37507,-0.04183,0.60257,0.62094,-0.70896,0.25239,-0.21933,
1757828382729254144,0.38502,0.00171,0.62044,0.61198,-0.71393,0.25980,-0.21975,
1757828382995888128,0.39227,0.02954,0.64692,0.60354,-0.72454,0.25625,-0.21242,
1757828383129201920,0.42715,0.07272,0.64342,0.60380,-0.72650,0.25163,-0.21049,
1757828383262487808,0.43693,0.08109,0.65389,0.60717,-0.72598,0.24671,-0.20839,
1757828383395875584,0.45060,0.09169,0.65991,0.61257,-0.72444,0.24174,-0.20372,
1757828383662644224,0.47557,0.11026,0.67087,0.61321,-0.72124,0.24790,-0.20575,
1757828384062778624,0.48709,0.12535,0.70258,0.60480,-0.72780,0.25236,-0.20209,
1757828384329511680,0.49153,0.14153,0.71960,0.60111,-0.73372,0.24652,-0.19887,
1757828384462769152,0.49524,0.14898,0.72721,0.60262,-0.73537,0.24146,-0.19435,
1757828384596021248,0.49825,0.15711,0.73524,0.60614,-0.73677,0.23283,-0.18858,
1757828384729267200,0.50048,0.16362,0.74162,0.60904,-0.73754,0.22647,-0.18390,
1757828384862507264,0.51012,0.17766,0.74026,0.61019,-0.74033,0.21903,-0.17778,
1757828384995741696,0.50496,0.17953,0.75394,0.61104,-0.74330,0.21004,-0.17327,
1757828385262192128,0.50219,0.18944,0.78330,0.61238,-0.74609,0.19839,-0.17024,
1757828385528715776,0.49765,0.19418,0.81068,0.60885,-0.75236,0.19542,-0.15836,
1757828385795217152,0.48301,0.20153,0.82505,0.61406,-0.75475,0.18085,-0.14344,
1757828385928459520,0.47631,0.19803,0.83519,0.62389,-0.75233,0.16327,-0.13457,
1757828386061696000,0.46537,0.19594,0.84036,0.63053,-0.75285,0.14523,-0.12064,
1757828386194927104,0.45380,0.19374,0.84383,0.63308,-0.75623,0.12945,-0.10281,
1757828386328153856,0.43921,0.18992,0.84319,0.63398,-0.76000,0.11427,-0.08610,
1757828386461416960,0.42203,0.18525,0.83802,0.63378,-0.76357,0.09925,-0.07374,
1757828386594674688,0.40284,0.18395,0.82999,0.63088,-0.76809,0.08756,-0.06604,
1757828386727926272,0.38347,0.18443,0.82351,0.62853,-0.77109,0.08012,-0.06289,
1757828386994412800,0.35196,0.18606,0.81611,0.63095,-0.76921,0.07904,-0.06305,
1757828387260876544,0.32643,0.18558,0.80643,0.63577,-0.76547,0.07751,-0.06207,
1757828387394131200,0.31470,0.18826,0.80180,0.63233,-0.76911,0.07230,-0.05836,
1757828387527392768,0.30149,0.18963,0.79656,0.62925,-0.77267,0.06368,-0.05458,
1757828387660648960,0.28744,0.19005,0.79008,0.62749,-0.77514,0.05319,-0.05091,
1757828387793899776,0.27339,0.18972,0.78394,0.62661,-0.77676,0.04302,-0.04641,
1757828387927144704,0.25996,0.18893,0.77892,0.62625,-0.77775,0.03565,-0.04061,
1757828388060384000,0.24885,0.18658,0.77254,0.62626,-0.77809,0.03468,-0.03413,
1757828388193617664,0.23904,0.18372,0.76395,0.62707,-0.77774,0.03439,-0.02687,
1757828388460115456,0.22319,0.18067,0.74558,0.62512,-0.77928,0.03659,-0.02484,
1757828388726631680,0.21321,0.18013,0.72909,0.61789,-0.78459,0.04212,-0.02928,
1757828389259596544,0.19447,0.17591,0.70395,0.62819,-0.77539,0.05543,-0.03270,
1757828389526150656,0.19158,0.17666,0.68615,0.62670,-0.77741,0.04844,-0.02316,
1757828389659436544,0.19501,0.18177,0.67737,0.61997,-0.78288,0.04829,-0.02009,
1757828389792717312,0.20037,0.18841,0.66901,0.61430,-0.78743,0.04719,-0.01875,
1757828390059264256,0.21255,0.20348,0.65513,0.61011,-0.79153,0.03393,-0.01013,
1757828390459088640,0.23422,0.22767,0.63763,0.60807,-0.79320,0.03120,-0.01038,
1757828390858948096,0.25012,0.26616,0.61076,0.60432,-0.79630,0.02401,-0.01116,
1757828391125496320,0.24200,0.27671,0.60273,0.59898,-0.80072,0.00810,-0.00173,
1757828391258763008,0.23052,0.27055,0.60600,0.59923,-0.80057,0.00270,0.00156,
1757828391525333760,0.20358,0.25925,0.60560,0.60704,-0.79464,0.00677,0.00286,
1757828391791896576,0.17458,0.24666,0.59166,0.61100,-0.79154,0.01119,0.00505,
1757828391925170176,0.16272,0.24508,0.57696,0.60574,-0.79559,0.01061,0.00171,
1757828392058438656,0.15189,0.24501,0.56213,0.59868,-0.80097,0.00531,-0.00091,
1757828392191702016,0.14542,0.24621,0.54553,0.59401,-0.80444,0.00339,-0.00194,
1757828392324961024,0.14214,0.24734,0.52468,0.59465,-0.80398,0.00236,0.00077,
1757828392591495168,0.14160,0.24794,0.49576,0.60497,-0.79624,-0.00063,0.00477,
1757828392991257088,0.14454,0.25227,0.47679,0.60750,-0.79412,-0.01616,0.00707,
1757828393124500224,0.14158,0.25166,0.47363,0.60521,-0.79556,-0.02682,0.00898,
1757828393257738240,0.13320,0.24977,0.47090,0.60313,-0.79636,-0.04246,0.01565,
1757828393390991360,0.12231,0.24506,0.46979,0.60361,-0.79497,-0.05531,0.02479,
1757828393524260352,0.10894,0.23837,0.46893,0.60488,-0.79253,-0.06853,0.03631,
1757828393657523712,0.09246,0.23088,0.46829,0.60540,-0.79001,-0.08461,0.04716,
1757828393790781440,0.07353,0.22352,0.46708,0.60491,-0.78736,-0.10438,0.05709,
1757828393924034048,0.05380,0.21664,0.46747,0.60370,-0.78497,-0.12326,0.06466,
1757828394057281536,0.03408,0.20878,0.46863,0.60260,-0.78195,-0.14156,0.07335,
1757828394190523136,0.01560,0.19967,0.47105,0.60248,-0.77776,-0.15847,0.08361,
1757828394323760384,-0.00007,0.18999,0.47432,0.60195,-0.77306,-0.17483,0.09732,
1757828394457052672,-0.01377,0.17875,0.47869,0.60085,-0.76814,-0.19125,0.11117,
1757828394590681600,-0.02596,0.16596,0.48159,0.60018,-0.76384,-0.20410,0.12115,
1757828394724316160,-0.03887,0.15119,0.48313,0.59870,-0.76006,-0.21672,0.13000,
1757828394857956608,-0.05160,0.13254,0.48418,0.59717,-0.75577,-0.22957,0.13961,
1757828394991602432,-0.06346,0.11484,0.48397,0.59616,-0.75237,-0.23806,0.14784,
1757828395125254144,-0.07355,0.09947,0.48438,0.59430,-0.75007,-0.24431,0.15660,
1757828395258911488,-0.08523,0.08447,0.48632,0.59273,-0.74629,-0.25359,0.16558,
1757828395392574208,-0.10014,0.06847,0.48863,0.59313,-0.73986,-0.26671,0.17223,
1757828395526069248,-0.11470,0.05177,0.49126,0.59543,-0.73228,-0.27874,0.17757,
1757828395659310592,-0.12803,0.03613,0.49435,0.59652,-0.72594,-0.28791,0.18514,
1757828395792545536,-0.13997,0.02267,0.49613,0.59698,-0.72154,-0.29249,0.19353,
1757828395925774080,-0.14979,0.01072,0.49811,0.59679,-0.71807,-0.29602,0.20146,
1757828396058996480,-0.15934,0.00012,0.50000,0.59691,-0.71338,-0.30088,0.21038,
1757828396192212224,-0.16728,-0.01088,0.50199,0.59656,-0.70742,-0.30967,0.21857,
1757828396325421568,-0.17278,-0.02306,0.50375,0.59794,-0.70109,-0.31734,0.22413,
1757828396458521088,-0.17469,-0.03363,0.50719,0.59943,-0.69620,-0.32061,0.23064,
1757828396592546304,-0.17701,-0.04290,0.51217,0.59986,-0.69131,-0.32254,0.24130,
1757828396726604288,-0.18394,-0.05386,0.51780,0.59708,-0.68238,-0.33429,0.25710,
1757828396860695808,-0.19348,-0.06584,0.52363,0.59487,-0.67297,-0.34756,0.26916,
1757828396994820608,-0.20133,-0.07648,0.52895,0.59279,-0.66312,-0.35984,0.28175,
1757828397128978688,-0.20715,-0.08555,0.53359,0.59204,-0.65450,-0.36764,0.29318,
1757828397263170304,-0.21350,-0.09236,0.53768,0.59012,-0.65049,-0.37204,0.30035,
1757828397397395200,-0.22173,-0.09872,0.54075,0.58611,-0.64919,-0.37732,0.30439,
1757828397531325952,-0.23038,-0.10752,0.54356,0.58280,-0.64730,-0.38344,0.30713,
1757828397664712192,-0.23497,-0.11925,0.54730,0.58122,-0.64276,-0.38835,0.31339,
1757828397798096384,-0.23451,-0.13156,0.55099,0.58037,-0.63692,-0.39070,0.32381,
1757828397931479296,-0.22854,-0.14629,0.55593,0.57753,-0.62790,-0.39733,0.33811,
1757828398064860416,-0.21652,-0.16218,0.56223,0.57550,-0.61712,-0.40556,0.35141,
1757828398198240256,-0.20125,-0.18024,0.56972,0.57145,-0.60630,-0.41457,0.36603,
1757828398331618304,-0.18158,-0.20144,0.57792,0.56504,-0.59555,-0.42343,0.38309,
1757828398464996096,-0.16030,-0.23423,0.58670,0.55776,-0.57863,-0.43756,0.40328,
1757828398598376960,-0.13972,-0.27347,0.59551,0.54297,-0.55968,-0.45904,0.42572,
1757828398731756288,-0.11510,-0.31711,0.60846,0.52350,-0.53775,-0.47942,0.45490,
1757828398865133312,-0.09087,-0.36419,0.62212,0.50572,-0.51646,-0.49449,0.48270,
1757828398998509056,-0.07204,-0.41384,0.63099,-0.49001,0.50025,0.50897,-0.50059,
1757828399131883264,-0.05629,-0.47166,0.63405,-0.47386,0.48365,0.52991,-0.51061,
1757828399265255424,-0.04259,-0.53593,0.63213,-0.45558,0.47278,0.55198,-0.51405,
1757828399398626048,-0.02615,-0.60462,0.62991,-0.43479,0.47082,0.56979,-0.51441,
1757828399532073984,-0.01727,-0.67235,0.62879,-0.41217,0.46522,0.58898,-0.51651,
1757828399665712128,-0.00510,-0.74088,0.63209,-0.38991,0.44424,0.60981,-0.52797,
1757828399799356928,0.01271,-0.80758,0.63835,-0.36577,0.41481,0.63013,-0.54505,
1757828399933007872,0.02642,-0.86650,0.64719,-0.33243,0.38213,0.65241,-0.56376,
1757828400066665984,0.02868,-0.91655,0.65608,-0.30227,0.35841,0.66752,-0.57844,
1757828400200329472,0.02631,-0.95900,0.66352,-0.27007,0.33226,0.68100,-0.59406,
1757828400334000128,0.01811,-0.99752,0.66818,-0.24275,0.30215,0.69199,-0.60904,
1757828400467740416,0.00975,-1.03203,0.67742,-0.21713,0.25857,0.70688,-0.62155,
1757828400601117952,0.00041,-1.06916,0.68949,-0.18781,0.21876,0.72420,-0.62642,
1757828400734493696,0.00144,-1.10867,0.70039,-0.16348,0.18107,0.73825,-0.62886,
1757828400867867648,0.01293,-1.13529,0.71347,-0.15058,0.15395,0.73614,-0.64166,
1757828401001240064,0.03015,-1.15160,0.72363,-0.13351,0.12386,0.73167,-0.65688,
1757828401134610432,0.04679,-1.17068,0.72893,-0.11888,0.10834,0.73258,-0.66141,
1757828401267979008,0.06236,-1.19233,0.72865,-0.11017,0.10539,0.73663,-0.65888,
1757828401401345792,0.07804,-1.21774,0.72612,-0.10671,0.10812,0.74243,-0.65247,
1757828401668088832,0.12031,-1.26785,0.73088,-0.11186,0.10760,0.73703,-0.65780,
1757828401801458176,0.13925,-1.28405,0.73800,-0.10818,0.10472,0.72667,-0.67028,
1757828401934824960,0.15410,-1.29926,0.74457,-0.10399,0.10702,0.71991,-0.67783,
1757828402201553152,0.17217,-1.33128,0.75328,-0.09822,0.10179,0.71830,-0.68120,
1757828402468263936,0.17676,-1.36055,0.75228,-0.09400,0.08207,0.71795,-0.68482,
1757828402601658112,0.17259,-1.37172,0.74619,-0.09115,0.07193,0.72008,-0.68411,
1757828402868443136,0.15745,-1.36777,0.72850,-0.09849,0.07951,0.71494,-0.68763,
1757828403001833216,0.15526,-1.34959,0.71704,-0.10397,0.08454,0.70829,-0.69308,
1757828403135222272,0.15430,-1.32951,0.70485,-0.10799,0.09117,0.70682,-0.69313,
1757828403268609536,0.14718,-1.31174,0.69100,-0.11060,0.10469,0.70452,-0.69315,
1757828403401995776,0.13571,-1.29926,0.67164,-0.10306,0.11084,0.70873,-0.68905,
1757828403535380736,0.12279,-1.28709,0.64683,-0.09737,0.11381,0.71217,-0.68585,
1757828403668758016,0.10815,-1.26995,0.61254,-0.08361,0.10978,0.71813,-0.68209,
1757828403802132992,0.09656,-1.24939,0.56465,-0.06430,0.09727,0.73173,-0.67155,
1757828403935506432,0.09213,-1.23050,0.50536,-0.05682,0.09182,0.74954,-0.65309,
1757828404068877824,0.09378,-1.21753,0.43708,-0.05232,0.08987,0.76958,-0.63002,
1757828404202247424,0.10073,-1.21663,0.35395,-0.05287,0.09085,0.78816,-0.60643,
1757828404335614976,0.11140,-1.22090,0.27078,-0.05878,0.08804,0.79724,-0.59431,
1757828404468979200,0.11948,-1.22668,0.20462,-0.06077,0.08661,0.79900,-0.59195,
1757828404735717888,0.12956,-1.22370,0.12542,-0.06685,0.09255,0.78334,-0.61101,
1757828405002448384,0.14016,-1.22836,0.06658,-0.06680,0.09019,0.78575,-0.60828,
1757828405135810560,0.14814,-1.23302,0.05897,-0.07383,0.08028,0.78399,-0.61112,
1757828405269170688,0.14483,-1.24152,0.05752,-0.08591,0.09944,0.78615,-0.60391,
1757828405402528768,0.14098,-1.24436,0.05739,-0.10068,0.11763,0.78287,-0.60261,
1757828405669275648,0.14043,-1.24560,0.05644,-0.10728,0.12505,0.78167,-0.60153,
1757828425416545280,0.14295,-1.24688,0.05590,-0.12600,0.14997,0.77801,-0.59693,
1757828425550008064,0.15050,-1.23845,0.05956,-0.14076,0.17367,0.76870,-0.59927,
1757828425683421440,0.15568,-1.22605,0.08545,-0.15050,0.20203,0.75131,-0.60997,
1757828425816834304,0.17264,-1.21950,0.13804,-0.16108,0.21070,0.74003,-0.61807,
1757828425950246656,0.19193,-1.21942,0.21140,-0.17486,0.21608,0.73578,-0.61754,
1757828426083658240,0.20654,-1.22369,0.29781,-0.17915,0.22636,0.73770,-0.61030,
1757828426217069312,0.21742,-1.23132,0.37476,-0.17917,0.23868,0.73958,-0.60328,
1757828426350480128,0.22084,-1.23618,0.44283,-0.19206,0.26305,0.73294,-0.59726,
1757828426483889920,0.21922,-1.24717,0.50413,-0.22013,0.29156,0.71592,-0.59497,
1757828426617299968,0.21809,-1.25728,0.56158,-0.25446,0.32470,0.69410,-0.58995,
1757828426750710016,0.21562,-1.27057,0.60826,-0.27939,0.35156,0.67407,-0.58649,
1757828426884119040,0.21508,-1.28701,0.64140,-0.29037,0.35475,0.66323,-0.59158,
1757828427017527808,0.22289,-1.30748,0.66446,-0.29269,0.33277,0.66743,-0.59845,
1757828427150935808,0.23030,-1.32211,0.68541,-0.29117,0.31395,0.67392,-0.60207,
1757828427284343040,0.23949,-1.32738,0.70027,-0.28393,0.29837,0.67796,-0.60888,
1757828427417749760,0.25157,-1.33412,0.70827,-0.28235,0.28681,0.68073,-0.61207,
1757828427551155968,0.25763,-1.34211,0.70937,-0.27629,0.28425,0.68846,-0.60736,
1757828427684568832,0.26265,-1.35385,0.71077,-0.26765,0.27853,0.70004,-0.60060,
1757828427817981184,0.27006,-1.36762,0.71147,-0.25953,0.26757,0.70814,-0.59965,
1757828427951392768,0.27725,-1.37869,0.71109,-0.25129,0.25898,0.70748,-0.60766,
1757828428084804096,0.28267,-1.39079,0.71167,-0.24276,0.25167,0.70410,-0.61804,
1757828428218214400,0.28489,-1.40763,0.71245,-0.23529,0.24590,0.70599,-0.62109,
1757828428351624448,0.28986,-1.42365,0.71352,-0.22927,0.23762,0.70898,-0.62316,
1757828428485033728,0.29558,-1.43672,0.71423,-0.22311,0.22928,0.71024,-0.62707,
1757828428618448640,0.30123,-1.44965,0.71295,-0.21894,0.22418,0.71027,-0.63034,
1757828429018712576,0.31500,-1.48686,0.69908,-0.21464,0.22970,0.71260,-0.62719,
1757828429819225600,0.34027,-1.53277,0.67712,-0.21092,0.24301,0.70859,-0.62798,
1757828430352886272,0.30512,-1.54432,0.65832,-0.22372,0.25696,0.70408,-0.62305,
1757828430486299904,0.29371,-1.54602,0.65534,-0.23244,0.26375,0.70069,-0.62083,
1757828430619714304,0.28674,-1.55367,0.64981,-0.24427,0.27455,0.69582,-0.61709,
1757828430753128960,0.28878,-1.57147,0.64428,-0.25602,0.28061,0.68985,-0.61629,
1757828430886543104,0.30129,-1.59728,0.63857,-0.26942,0.28960,0.67985,-0.61753,
1757828431019956480,0.32094,-1.62343,0.63347,-0.28025,0.30476,0.66441,-0.62221,
1757828431153369600,0.34555,-1.64791,0.62632,-0.28497,0.31513,0.64999,-0.63008,
1757828431286781952,0.36983,-1.67455,0.61878,-0.29281,0.32655,0.64155,-0.62932,
1757828431420193792,0.38586,-1.69971,0.61113,-0.29709,0.33833,0.64170,-0.62088,
1757828431553599744,0.39665,-1.72119,0.59891,-0.29460,0.34208,0.65123,-0.60999,
1757828431687088128,0.40531,-1.73789,0.58457,-0.29048,0.34125,0.66408,-0.59848,
1757828431820579584,0.41152,-1.74954,0.57061,-0.28905,0.33752,0.67245,-0.59190,
1757828432087573248,0.41446,-1.74949,0.55228,-0.29815,0.34710,0.66899,-0.58572,
1757828432221075200,0.41227,-1.74290,0.54737,-0.30917,0.35634,0.66302,-0.58124,
1757828432354580992,0.40876,-1.73823,0.54230,-0.31990,0.36536,0.66153,-0.57145,
1757828432488089600,0.40497,-1.73222,0.53825,-0.32257,0.37421,0.66139,-0.56434,
1757828432621561856,0.40155,-1.72260,0.53415,-0.32302,0.38404,0.65907,-0.56017,
1757828432754979072,0.39945,-1.71145,0.52627,-0.32371,0.39278,0.65624,-0.55703,
1757828433021812992,0.40222,-1.69860,0.51668,-0.32108,0.39399,0.66205,-0.55079,
1757828433155229440,0.40521,-1.70445,0.51276,-0.31228,0.38718,0.67161,-0.54910,
1757828433288644864,0.41053,-1.71239,0.50907,-0.30369,0.38284,0.67669,-0.55073,
1757828433422060032,0.41723,-1.71775,0.50704,-0.29617,0.37989,0.67715,-0.55627,
1757828433555471360,0.42405,-1.72351,0.50414,-0.29124,0.37540,0.67964,-0.55888,
1757828433688920320,0.42664,-1.72900,0.49820,-0.28250,0.37000,0.68637,-0.55875,
1757828433822369024,0.42122,-1.73207,0.49221,-0.27013,0.36851,0.69330,-0.55728,
1757828433955819008,0.41403,-1.73297,0.49269,-0.26258,0.36457,0.69094,-0.56634,
1757828434089268736,0.40572,-1.73830,0.49520,-0.25817,0.35531,0.68991,-0.57544,
1757828434222719232,0.40243,-1.74660,0.49886,-0.25425,0.34008,0.69175,-0.58411,
1757828434356170240,0.40544,-1.75770,0.50523,-0.26320,0.33153,0.68793,-0.58955,
1757828434489621760,0.40748,-1.77668,0.51555,-0.26755,0.32581,0.68255,-0.59699,
1757828434623060992,0.40916,-1.80537,0.52126,-0.28710,0.34025,0.67114,-0.59277,
1757828434756482048,0.41833,-1.84080,0.52285,-0.31249,0.35647,0.66074,-0.58199,
1757828434889903104,0.42888,-1.87625,0.52823,-0.32402,0.36760,0.65774,-0.57207,
1757828435023323648,0.43221,-1.90672,0.53618,-0.33265,0.39151,0.65387,-0.55544,
1757828435290163456,0.42913,-1.94006,0.58617,-0.31972,0.41832,0.64600,-0.55270,
1757828435423583232,0.43107,-1.95117,0.61663,-0.31142,0.41593,0.64365,-0.56190,
1757828435556987904,0.43647,-1.96380,0.64542,-0.31664,0.41621,0.63945,-0.56358,
1757828435824008448,0.44662,-2.00053,0.69307,-0.32635,0.42746,0.64029,-0.54845,
1757828435957521664,0.44836,-2.02730,0.71086,-0.33291,0.44344,0.64449,-0.52647,
1757828436091036672,0.45130,-2.05315,0.72758,-0.33197,0.45393,0.65009,-0.51100,
1757828436358073088,0.45831,-2.09101,0.75818,-0.32679,0.46755,0.64650,-0.50660,
1757828436491593984,0.46227,-2.10081,0.77237,-0.33259,0.46521,0.63773,-0.51601,
1757828436625079552,0.46690,-2.10750,0.78931,-0.34366,0.46248,0.63015,-0.52050,
1757828436758490624,0.46776,-2.11266,0.80654,-0.35130,0.45693,0.62838,-0.52244,
1757828436891900416,0.46583,-2.11720,0.82110,-0.35280,0.44905,0.63180,-0.52414,
1757828437025309952,0.46262,-2.12299,0.83329,-0.34892,0.44070,0.63793,-0.52639,
1757828437158718976,0.45880,-2.13384,0.84333,-0.34326,0.43310,0.64393,-0.52911,
1757828437292127232,0.45834,-2.14949,0.85088,-0.33397,0.42195,0.64885,-0.53797,
1757828437425534976,0.46285,-2.17004,0.85471,-0.32395,0.41053,0.65176,-0.54930,
1757828437558941184,0.46923,-2.19574,0.85520,-0.31304,0.39861,0.65584,-0.55944,
1757828437692353024,0.47759,-2.22631,0.85206,-0.30130,0.38538,0.66221,-0.56760,
1757828437825764352,0.48609,-2.26117,0.84658,-0.28759,0.37452,0.67115,-0.57148,
1757828437959175168,0.49403,-2.29399,0.83964,-0.26763,0.36458,0.67997,-0.57715,
1757828438092584960,0.49883,-2.32235,0.83151,-0.24874,0.35557,0.68510,-0.58510,
1757828438225994240,0.49578,-2.34526,0.82169,-0.23407,0.34708,0.69005,-0.59041,
1757828438492811520,0.47565,-2.37679,0.78918,-0.24715,0.34900,0.68712,-0.58735,
1757828438626220032,0.45952,-2.38742,0.76925,-0.26355,0.35609,0.68359,-0.58004,
1757828438759629056,0.44187,-2.40058,0.75386,-0.27775,0.36353,0.68382,-0.56841,
1757828438893037312,0.42468,-2.41763,0.74272,-0.28937,0.36932,0.68426,-0.55826,
1757828439159852032,0.40745,-2.45649,0.73068,-0.30217,0.37951,0.67552,-0.55528,
1757828439426664192,0.40336,-2.51784,0.72112,-0.29872,0.39394,0.66525,-0.55949,
1757828439560067584,0.39852,-2.55983,0.71081,-0.29382,0.40442,0.66610,-0.55356,
1757828439693480448,0.39916,-2.60557,0.69780,-0.29802,0.41574,0.66507,-0.54409,
1757828439826892544,0.39773,-2.64869,0.68315,-0.30556,0.43586,0.65975,-0.53047,
1757828439960304384,0.39807,-2.68475,0.67080,-0.31130,0.45134,0.65338,-0.52199,
1757828440093715456,0.40099,-2.71757,0.66415,-0.31897,0.46188,0.64612,-0.51717,
1757828440227125760,0.40451,-2.74424,0.66169,-0.33348,0.47312,0.63360,-0.51331,
1757828440360535808,0.40677,-2.76130,0.65799,-0.34997,0.48338,0.61601,-0.51420,
1757828440493945600,0.40849,-2.77348,0.65301,-0.35895,0.48053,0.60647,-0.52195,
1757828440627432448,0.40173,-2.78433,0.64129,-0.35918,0.46882,0.61265,-0.52522,
1757828440761216768,0.38986,-2.79485,0.62333,-0.34467,0.45028,0.63255,-0.52757,
1757828440895010048,0.37676,-2.79871,0.60648,-0.34796,0.45565,0.63442,-0.51847,
1757828441028813056,0.36365,-2.79574,0.59141,-0.35324,0.47056,0.62847,-0.50874,
1757828441162625536,0.35187,-2.79212,0.57711,-0.36649,0.49089,0.61605,-0.49518,
1757828441296447488,0.34483,-2.79470,0.55768,-0.38862,0.50797,0.60349,-0.47617,
1757828441430278656,0.34204,-2.80470,0.53248,-0.40383,0.51634,0.59864,-0.46038,
1757828441564119296,0.34437,-2.82463,0.51014,-0.40848,0.51804,0.60528,-0.44544,
1757828441697517312,0.34891,-2.85371,0.49170,-0.40362,0.51887,0.61937,-0.42923,
1757828441831703040,0.35348,-2.88790,0.47361,-0.38603,0.52240,0.63569,-0.41710,
